edge_id,charge_node_id,charge_node_distance,场站名称,充电车位数
38128,20907.0,486.0,MA01H3BQ1,10
38131,21186.0,861.0,MA5CTTPE8,10
38132,21186.0,822.0,MA5CTTPE8,10
38133,21186.0,481.0,MA5CTTPE8,10
38136,21352.0,856.0,MA5CTTPE8,10
38137,21352.0,897.0,MA5CTTPE8,10
38139,21186.0,393.0,MA5CTTPE8,10
38143,21352.0,805.0,MA5CTTPE8,10
38144,21352.0,897.0,MA5CTTPE8,10
38146,21352.0,359.0,MA5CTTPE8,10
38147,21352.0,476.0,MA5CTTPE8,10
38148,21186.0,497.0,MA5CTTPE8,10
38149,21186.0,497.0,MA5CTTPE8,10
38150,20907.0,92.0,MA01H3BQ1,10
38151,21352.0,359.0,MA5CTTPE8,10
38153,21352.0,138.0,MA5CTTPE8,10
38154,21352.0,138.0,MA5CTTPE8,10
38155,21352.0,634.0,MA5CTTPE8,10
38156,21352.0,591.0,MA5CTTPE8,10
38157,21352.0,762.0,MA5CTTPE8,10
38158,21352.0,634.0,MA5CTTPE8,10
38162,20907.0,237.0,MA01H3BQ1,10
38163,21186.0,291.0,MA5CTTPE8,10
38166,21186.0,911.0,MA5CTTPE8,10
38179,21352.0,476.0,MA5CTTPE8,10
38180,21352.0,634.0,MA5CTTPE8,10
38188,21352.0,468.0,MA5CTTPE8,10
38189,21352.0,558.0,MA5CTTPE8,10
38191,20928.0,666.0,MA01H3BQ1,10
38204,20928.0,296.0,MA01H3BQ1,10
38232,20928.0,296.0,MA01H3BQ1,10
38236,21352.0,619.0,MA5CTTPE8,10
38240,20943.0,107.0,MA01H3BQ1,10
38274,21352.0,619.0,MA5CTTPE8,10
38295,21041.0,655.0,MA01H3BQ1,10
38315,21352.0,782.0,MA5CTTPE8,10
38322,20962.0,384.0,MA01H3BQ1,10
38322,20962.0,384.0,MA01H3BQ1,10
38342,20962.0,384.0,MA01H3BQ1,10
38342,20962.0,384.0,MA01H3BQ1,10
38350,20962.0,199.0,MA01H3BQ1,10
38350,20962.0,199.0,MA01H3BQ1,10
38356,20972.0,493.0,MA01H3BQ1,10
38357,20972.0,493.0,MA01H3BQ1,10
38360,20972.0,315.0,MA01H3BQ1,10
38362,20972.0,792.0,MA01H3BQ1,10
38365,20972.0,978.0,MA01H3BQ1,10
38366,20972.0,792.0,MA01H3BQ1,10
38372,20972.0,978.0,MA01H3BQ1,10
38377,20972.0,637.0,MA01H3BQ1,10
38394,20925.0,415.0,MA01H3BQ1,10
38414,21015.0,901.0,MA01H3BQ1,10
38417,21015.0,901.0,MA01H3BQ1,10
38422,21015.0,804.0,MA01H3BQ1,10
38423,21015.0,901.0,MA01H3BQ1,10
38424,21032.0,931.0,MA01H3BQ1,10
38425,20925.0,415.0,MA01H3BQ1,10
38429,21015.0,493.0,MA01H3BQ1,10
38430,21015.0,493.0,MA01H3BQ1,10
38431,21032.0,811.0,MA01H3BQ1,10
38434,21015.0,281.0,MA01H3BQ1,10
38435,21015.0,281.0,MA01H3BQ1,10
38446,21015.0,804.0,MA01H3BQ1,10
38447,21015.0,926.0,MA01H3BQ1,10
38449,21015.0,436.0,MA01H3BQ1,10
38450,21015.0,675.0,MA01H3BQ1,10
38451,21015.0,582.0,MA01H3BQ1,10
38452,21015.0,582.0,MA01H3BQ1,10
38462,21032.0,996.0,MA01H3BQ1,10
38472,21032.0,257.0,MA01H3BQ1,10
38474,21032.0,996.0,MA01H3BQ1,10
38477,21015.0,837.0,MA01H3BQ1,10
38478,21015.0,837.0,MA01H3BQ1,10
38483,21247.0,777.0,MA5CTTPE8,10
38501,21247.0,777.0,MA5CTTPE8,10
38502,21247.0,566.0,MA5CTTPE8,10
38507,21247.0,566.0,MA5CTTPE8,10
38508,21247.0,814.0,MA5CTTPE8,10
38512,21247.0,828.0,MA5CTTPE8,10
38513,21247.0,828.0,MA5CTTPE8,10
38514,21247.0,814.0,MA5CTTPE8,10
38532,20819.0,976.0,MA59G0765,10
38536,20962.0,199.0,MA01H3BQ1,10
38536,20962.0,199.0,MA01H3BQ1,10
38537,20819.0,361.0,MA59G0765,10
38542,20819.0,251.0,MA59G0765,10
38547,20819.0,741.0,MA59G0765,10
38548,20819.0,588.0,MA59G0765,10
38549,20819.0,741.0,MA59G0765,10
38550,20819.0,935.0,MA59G0765,10
38551,20819.0,935.0,MA59G0765,10
38553,20819.0,251.0,MA59G0765,10
38554,20819.0,533.0,MA59G0765,10
38555,20819.0,375.0,MA59G0765,10
38559,20819.0,533.0,MA59G0765,10
38560,20819.0,472.0,MA59G0765,10
38565,20819.0,747.0,MA59G0765,10
38567,20819.0,645.0,MA59G0765,10
38570,20819.0,648.0,MA59G0765,10
38573,20819.0,780.0,MA59G0765,10
38574,20819.0,863.0,MA59G0765,10
38575,20819.0,837.0,MA59G0765,10
38576,20819.0,837.0,MA59G0765,10
38580,20819.0,951.0,MA59G0765,10
38581,20819.0,863.0,MA59G0765,10
38582,20819.0,840.0,MA59G0765,10
38586,20819.0,922.0,MA59G0765,10
38587,20819.0,939.0,MA59G0765,10
38588,20819.0,837.0,MA59G0765,10
38589,20819.0,922.0,MA59G0765,10
38593,20819.0,932.0,MA59G0765,10
38601,21259.0,801.0,MA5CTTPE8,10
38612,20819.0,939.0,MA59G0765,10
38620,21259.0,820.0,MA5CTTPE8,10
38639,20929.0,982.0,MA01H3BQ1,10
38645,21083.0,794.0,MA5CTTPE8,10
38666,21083.0,642.0,MA5CTTPE8,10
38684,21083.0,642.0,MA5CTTPE8,10
38697,21083.0,545.0,MA5CTTPE8,10
38706,21083.0,545.0,MA5CTTPE8,10
38707,21083.0,517.0,MA5CTTPE8,10
38716,21083.0,378.0,MA5CTTPE8,10
38721,21083.0,289.0,MA5CTTPE8,10
38739,21083.0,493.0,MA5CTTPE8,10
38755,21083.0,206.0,MA5CTTPE8,10
38768,21083.0,463.0,MA5CTTPE8,10
38769,21083.0,289.0,MA5CTTPE8,10
38812,21083.0,463.0,MA5CTTPE8,10
38822,20631.0,627.0,MA5CTTPE8,10
38833,21083.0,832.0,MA5CTTPE8,10
38864,21083.0,998.0,MA5CTTPE8,10
38867,21083.0,998.0,MA5CTTPE8,10
38868,21083.0,832.0,MA5CTTPE8,10
39057,19300.0,895.0,MA5CTTPE8,10
39204,19961.0,845.0,MA59G0765,10
39212,19961.0,845.0,MA59G0765,10
39216,19961.0,845.0,MA59G0765,10
39230,19961.0,718.0,MA59G0765,10
39333,19965.0,764.0,MA01H3BQ1,10
39341,19965.0,520.0,MA01H3BQ1,10
39342,19965.0,520.0,MA01H3BQ1,10
39352,19965.0,676.0,MA01H3BQ1,10
39356,19965.0,764.0,MA01H3BQ1,10
39359,19965.0,676.0,MA01H3BQ1,10
39368,19965.0,836.0,MA01H3BQ1,10
39374,19961.0,490.0,MA59G0765,10
39376,21138.0,969.0,MA59G0765,10
39379,19965.0,929.0,MA01H3BQ1,10
39380,21138.0,881.0,MA59G0765,10
39386,21138.0,927.0,MA59G0765,10
39387,19965.0,929.0,MA01H3BQ1,10
39388,21138.0,881.0,MA59G0765,10
39392,21138.0,927.0,MA59G0765,10
39393,21138.0,773.0,MA59G0765,10
39394,21138.0,969.0,MA59G0765,10
39484,21316.0,670.0,MA5CTTPE8,10
39484,21316.0,670.0,MA5CTTPE8,10
39485,21316.0,670.0,MA5CTTPE8,10
39485,21316.0,670.0,MA5CTTPE8,10
39488,20791.0,635.0,MA59G0765,10
39489,20791.0,635.0,MA59G0765,10
39494,20791.0,635.0,MA59G0765,10
39498,20791.0,405.0,MA59G0765,10
39499,20791.0,520.0,MA59G0765,10
39506,20791.0,405.0,MA59G0765,10
39510,20791.0,401.0,MA59G0765,10
39511,20791.0,300.0,MA59G0765,10
39516,20791.0,890.0,MA59G0765,10
39517,20791.0,498.0,MA59G0765,10
39520,20791.0,890.0,MA59G0765,10
39524,20791.0,300.0,MA59G0765,10
39525,20791.0,162.0,MA59G0765,10
39529,20791.0,498.0,MA59G0765,10
39543,20791.0,499.0,MA59G0765,10
39544,20791.0,499.0,MA59G0765,10
39545,20791.0,380.0,MA59G0765,10
39546,20791.0,287.0,MA59G0765,10
39572,20791.0,489.0,MA59G0765,10
39575,20791.0,407.0,MA59G0765,10
39576,20791.0,407.0,MA59G0765,10
39600,20791.0,407.0,MA59G0765,10
39601,20791.0,162.0,MA59G0765,10
39613,20791.0,531.0,MA59G0765,10
39618,20791.0,630.0,MA59G0765,10
39619,20791.0,630.0,MA59G0765,10
39651,20791.0,470.0,MA59G0765,10
39679,20791.0,750.0,MA59G0765,10
39713,20791.0,870.0,MA59G0765,10
39714,20791.0,607.0,MA59G0765,10
39742,21098.0,551.0,MA5CTTPE8,10
39755,21098.0,551.0,MA5CTTPE8,10
39759,21098.0,197.0,MA5CTTPE8,10
39760,19982.0,772.0,MA5CTTPE8,10
39767,19982.0,772.0,MA5CTTPE8,10
39768,19982.0,368.0,MA5CTTPE8,10
39771,21100.0,242.0,MA5CTTPE8,10
39774,19982.0,143.0,MA5CTTPE8,10
39777,21100.0,603.0,MA5CTTPE8,10
39778,19982.0,557.0,MA5CTTPE8,10
39782,19982.0,557.0,MA5CTTPE8,10
39937,21210.0,881.0,MA5CTTPE8,10
39938,19978.0,182.0,MA59G0765,10
39949,21210.0,881.0,MA5CTTPE8,10
39967,19978.0,577.0,MA59G0765,10
39969,20288.0,321.0,MA5CTTPE8,10
39975,19978.0,577.0,MA59G0765,10
39983,19978.0,747.0,MA59G0765,10
40011,19978.0,747.0,MA59G0765,10
40018,20288.0,155.0,MA5CTTPE8,10
40043,20290.0,177.0,MA5CTTPE8,10
40137,20911.0,709.0,MA01H3BQ1,10
40149,20911.0,709.0,MA01H3BQ1,10
40153,20911.0,900.0,MA01H3BQ1,10
40154,20911.0,810.0,MA01H3BQ1,10
40171,20911.0,997.0,MA01H3BQ1,10
40172,20911.0,997.0,MA01H3BQ1,10
40173,20911.0,900.0,MA01H3BQ1,10
40201,20911.0,997.0,MA01H3BQ1,10
40306,20809.0,916.0,MA59G0765,10
40308,20809.0,916.0,MA59G0765,10
40316,21302.0,949.0,MA5CTTPE8,10
40321,20809.0,818.0,MA59G0765,10
40322,20809.0,818.0,MA59G0765,10
40334,21302.0,824.0,MA5CTTPE8,10
40335,21302.0,852.0,MA5CTTPE8,10
40337,20809.0,818.0,MA59G0765,10
40338,21302.0,778.0,MA5CTTPE8,10
40345,21302.0,826.0,MA5CTTPE8,10
40347,21302.0,674.0,MA5CTTPE8,10
40348,21302.0,778.0,MA5CTTPE8,10
40349,21302.0,826.0,MA5CTTPE8,10
40350,21302.0,917.0,MA5CTTPE8,10
40353,20809.0,589.0,MA59G0765,10
40354,21302.0,824.0,MA5CTTPE8,10
40355,21302.0,548.0,MA5CTTPE8,10
40391,20809.0,589.0,MA59G0765,10
40592,20799.0,931.0,MA59G0765,10
40593,20799.0,931.0,MA59G0765,10
40693,19968.0,953.0,MA5CTTPE8,10
40702,19968.0,976.0,MA5CTTPE8,10
40703,19968.0,976.0,MA5CTTPE8,10
40707,19968.0,852.0,MA5CTTPE8,10
40708,19968.0,953.0,MA5CTTPE8,10
40711,19968.0,852.0,MA5CTTPE8,10
40713,19968.0,738.0,MA5CTTPE8,10
40714,19968.0,738.0,MA5CTTPE8,10
40719,19968.0,783.0,MA5CTTPE8,10
40721,19968.0,646.0,MA5CTTPE8,10
40722,19968.0,646.0,MA5CTTPE8,10
40723,19968.0,783.0,MA5CTTPE8,10
40727,19968.0,548.0,MA5CTTPE8,10
40742,19969.0,701.0,MA01H3BQ1,10
40950,21207.0,112.0,MA5DT8Q54,10
40955,21207.0,201.0,MA5DT8Q54,10
40958,21207.0,436.0,MA5DT8Q54,10
40960,21207.0,112.0,MA5DT8Q54,10
40961,21207.0,321.0,MA5DT8Q54,10
40965,21207.0,436.0,MA5DT8Q54,10
40971,21207.0,703.0,MA5DT8Q54,10
40981,21207.0,610.0,MA5DT8Q54,10
40986,20632.0,542.0,MA5CTTPE8,10
40990,19916.0,914.0,MA5CTTPE8,10
40994,20632.0,542.0,MA5CTTPE8,10
40995,20632.0,666.0,MA5CTTPE8,10
41005,20632.0,780.0,MA5CTTPE8,10
41009,21207.0,977.0,MA5DT8Q54,10
41017,20632.0,923.0,MA5CTTPE8,10
41018,20632.0,923.0,MA5CTTPE8,10
41026,20632.0,923.0,MA5CTTPE8,10
41038,20632.0,923.0,MA5CTTPE8,10
41044,21274.0,937.0,MA5CTTPE8,10
41055,21274.0,805.0,MA5CTTPE8,10
41059,21274.0,816.0,MA5CTTPE8,10
41064,21274.0,816.0,MA5CTTPE8,10
41065,21274.0,698.0,MA5CTTPE8,10
41072,21274.0,698.0,MA5CTTPE8,10
41073,21274.0,582.0,MA5CTTPE8,10
41079,21274.0,491.0,MA5CTTPE8,10
41080,21274.0,491.0,MA5CTTPE8,10
41086,21274.0,401.0,MA5CTTPE8,10
41087,21274.0,401.0,MA5CTTPE8,10
41088,21274.0,582.0,MA5CTTPE8,10
41091,21061.0,863.0,MA5CTTPE8,10
41092,21274.0,323.0,MA5CTTPE8,10
41096,21274.0,323.0,MA5CTTPE8,10
41097,21274.0,508.0,MA5CTTPE8,10
41102,21274.0,323.0,MA5CTTPE8,10
41103,21061.0,863.0,MA5CTTPE8,10
41123,21061.0,718.0,MA5CTTPE8,10
41124,21061.0,352.0,MA5CTTPE8,10
41131,21061.0,246.0,MA5CTTPE8,10
41135,21059.0,206.0,MA5CTTPE8,10
41144,21274.0,436.0,MA5CTTPE8,10
41152,21059.0,328.0,MA5CTTPE8,10
41160,21059.0,543.0,MA5CTTPE8,10
41161,21276.0,359.0,MA5CTTPE8,10
41171,21059.0,650.0,MA5CTTPE8,10
41187,21276.0,476.0,MA5CTTPE8,10
41237,21276.0,800.0,MA5CTTPE8,10
41295,21276.0,800.0,MA5CTTPE8,10
41366,20921.0,329.0,MA01H3BQ1,10
41368,20921.0,343.0,MA01H3BQ1,10
41369,20921.0,343.0,MA01H3BQ1,10
41371,20921.0,659.0,MA01H3BQ1,10
41373,20921.0,236.0,MA01H3BQ1,10
41374,20921.0,236.0,MA01H3BQ1,10
41375,20921.0,236.0,MA01H3BQ1,10
41376,20921.0,659.0,MA01H3BQ1,10
41377,20921.0,876.0,MA01H3BQ1,10
41383,20921.0,171.0,MA01H3BQ1,10
41384,20921.0,274.0,MA01H3BQ1,10
41392,19924.0,524.0,MA5CTTPE8,10
41418,21127.0,458.0,MA5CTTPE8,10
41471,21127.0,458.0,MA5CTTPE8,10
41476,19924.0,524.0,MA5CTTPE8,10
41480,21127.0,176.0,MA5CTTPE8,10
41501,21127.0,81.0,MA5CTTPE8,10
41509,21059.0,650.0,MA5CTTPE8,10
41510,21129.0,104.0,MA5CTTPE8,10
41541,21391.0,676.0,MA5CTTPE8,10
41583,21391.0,676.0,MA5CTTPE8,10
41584,21129.0,201.0,MA5CTTPE8,10
41586,21391.0,497.0,MA5CTTPE8,10
41587,21391.0,497.0,MA5CTTPE8,10
41600,21391.0,685.0,MA5CTTPE8,10
41601,21391.0,623.0,MA5CTTPE8,10
41602,21391.0,623.0,MA5CTTPE8,10
41607,21391.0,685.0,MA5CTTPE8,10
41610,21391.0,790.0,MA5CTTPE8,10
41611,21391.0,814.0,MA5CTTPE8,10
41617,21391.0,790.0,MA5CTTPE8,10
41756,21341.0,920.0,MA5CTTPE8,10
41760,21341.0,827.0,MA5CTTPE8,10
41763,21341.0,880.0,MA5CTTPE8,10
41774,21341.0,574.0,MA5CTTPE8,10
41799,21230.0,967.0,MA5CTTPE8,10
41816,21340.0,941.0,MA5CTTPE8,10
41825,21340.0,941.0,MA5CTTPE8,10
41886,21286.0,586.0,MA5CTTPE8,10
41887,21286.0,482.0,MA5CTTPE8,10
41894,20682.0,713.0,MA5CTTPE8,10
41899,20682.0,713.0,MA5CTTPE8,10
41900,21286.0,482.0,MA5CTTPE8,10
41906,21286.0,203.0,MA5CTTPE8,10
41933,21288.0,622.0,MA5CTTPE8,10
42026,21288.0,622.0,MA5CTTPE8,10
42347,21129.0,463.0,MA5CTTPE8,10
42352,19940.0,353.0,MA5CTTPE8,10
42407,19940.0,353.0,MA5CTTPE8,10
42411,19940.0,780.0,MA5CTTPE8,10
42426,19940.0,874.0,MA5CTTPE8,10
42428,19940.0,977.0,MA5CTTPE8,10
42437,19940.0,977.0,MA5CTTPE8,10
42806,21271.0,888.0,MA5CTTPE8,10
42842,20824.0,752.0,MA5CTTPE8,10
42845,20824.0,752.0,MA5CTTPE8,10
42856,20824.0,645.0,MA5CTTPE8,10
42857,20824.0,645.0,MA5CTTPE8,10
42860,20824.0,605.0,MA5CTTPE8,10
42861,20824.0,605.0,MA5CTTPE8,10
42862,20824.0,797.0,MA5CTTPE8,10
42864,20051.0,914.0,MA5CTTPE8,10
42869,20824.0,496.0,MA5CTTPE8,10
42870,20824.0,605.0,MA5CTTPE8,10
42878,20082.0,549.0,MA59G0765,10
42879,20824.0,797.0,MA5CTTPE8,10
42881,20051.0,701.0,MA5CTTPE8,10
42898,20051.0,319.0,MA5CTTPE8,10
42950,20996.0,158.0,MA5DT8Q54,10
42969,20996.0,158.0,MA5DT8Q54,10
42976,20773.0,304.0,MA59G0765,10
42985,20049.0,371.0,MA5CTTPE8,10
42986,20998.0,189.0,MA5DT8Q54,10
42990,20773.0,304.0,MA59G0765,10
42993,20998.0,533.0,MA5DT8Q54,10
42996,20998.0,533.0,MA5DT8Q54,10
43000,20773.0,200.0,MA59G0765,10
43007,20773.0,371.0,MA59G0765,10
43135,20998.0,623.0,MA5DT8Q54,10
43178,21152.0,772.0,MA5CTTPE8,10
43181,21152.0,772.0,MA5CTTPE8,10
43182,21152.0,626.0,MA5CTTPE8,10
43185,21152.0,865.0,MA5CTTPE8,10
43191,21152.0,865.0,MA5CTTPE8,10
43192,21152.0,626.0,MA5CTTPE8,10
43200,21152.0,772.0,MA5CTTPE8,10
43201,21152.0,902.0,MA5CTTPE8,10
43206,21152.0,769.0,MA5CTTPE8,10
43213,20638.0,975.0,MA5CTTPE8,10
43215,20638.0,975.0,MA5CTTPE8,10
43298,20082.0,549.0,MA59G0765,10
43396,21141.0,599.0,MA5CTTPE8,10
43401,21141.0,307.0,MA5CTTPE8,10
43403,21141.0,97.0,MA5CTTPE8,10
43408,21141.0,97.0,MA5CTTPE8,10
43414,21141.0,190.0,MA5CTTPE8,10
43437,21143.0,442.0,MA5CTTPE8,10
43539,20000.0,691.0,MA5CTTPE8,10
43540,20000.0,548.0,MA5CTTPE8,10
43541,20000.0,453.0,MA5CTTPE8,10
43542,20000.0,548.0,MA5CTTPE8,10
43543,20000.0,691.0,MA5CTTPE8,10
43545,20000.0,636.0,MA5CTTPE8,10
43547,20000.0,766.0,MA5CTTPE8,10
43549,20000.0,766.0,MA5CTTPE8,10
43550,20000.0,585.0,MA5CTTPE8,10
43551,20000.0,453.0,MA5CTTPE8,10
43701,21367.0,993.0,MA5CTTPE8,10
43720,21367.0,873.0,MA5CTTPE8,10
43737,21367.0,720.0,MA5CTTPE8,10
43740,21367.0,641.0,MA5CTTPE8,10
43750,21367.0,761.0,MA5CTTPE8,10
43751,21367.0,873.0,MA5CTTPE8,10
43755,21367.0,633.0,MA5CTTPE8,10
43756,21367.0,641.0,MA5CTTPE8,10
43757,21367.0,495.0,MA5CTTPE8,10
43758,21367.0,641.0,MA5CTTPE8,10
43759,21367.0,633.0,MA5CTTPE8,10
43760,21367.0,761.0,MA5CTTPE8,10
43767,21367.0,495.0,MA5CTTPE8,10
43768,21367.0,312.0,MA5CTTPE8,10
43769,21367.0,404.0,MA5CTTPE8,10
43771,21367.0,880.0,MA5CTTPE8,10
43775,21367.0,312.0,MA5CTTPE8,10
43958,20637.0,325.0,MA5CTTPE8,10
44050,21182.0,364.0,MA5CTTPE8,10
44053,21182.0,895.0,MA5CTTPE8,10
44054,21182.0,526.0,MA5CTTPE8,10
44055,21182.0,651.0,MA5CTTPE8,10
44066,21182.0,651.0,MA5CTTPE8,10
44067,21182.0,779.0,MA5CTTPE8,10
44072,21182.0,812.0,MA5CTTPE8,10
44073,21182.0,812.0,MA5CTTPE8,10
44074,21182.0,812.0,MA5CTTPE8,10
44075,21182.0,779.0,MA5CTTPE8,10
44077,21182.0,957.0,MA5CTTPE8,10
44078,21182.0,963.0,MA5CTTPE8,10
44232,20489.0,927.0,MA5CTTPE8,10
44240,20489.0,770.0,MA5CTTPE8,10
44256,20489.0,770.0,MA5CTTPE8,10
44259,20489.0,255.0,MA5CTTPE8,10
44260,20489.0,255.0,MA5CTTPE8,10
44264,20493.0,154.0,MA5CTTPE8,10
44269,20493.0,389.0,MA5CTTPE8,10
44291,20992.0,506.0,MA5DT8Q54,10
44293,20992.0,506.0,MA5DT8Q54,10
44300,20994.0,451.0,MA5DT8Q54,10
44305,20994.0,545.0,MA5DT8Q54,10
44317,20994.0,545.0,MA5DT8Q54,10
44324,20026.0,843.0,MA5CTTPE8,10
44350,20026.0,412.0,MA5CTTPE8,10
44351,20026.0,843.0,MA5CTTPE8,10
44362,20026.0,412.0,MA5CTTPE8,10
44372,20026.0,160.0,MA5CTTPE8,10
44373,20026.0,286.0,MA5CTTPE8,10
44381,20026.0,160.0,MA5CTTPE8,10
44383,20026.0,133.0,MA5CTTPE8,10
44384,20026.0,39.0,MA5CTTPE8,10
44387,20026.0,133.0,MA5CTTPE8,10
44397,20026.0,221.0,MA5CTTPE8,10
44413,20026.0,612.0,MA5CTTPE8,10
44418,20025.0,438.0,MA5CTTPE8,10
44419,20025.0,438.0,MA5CTTPE8,10
44422,20025.0,340.0,MA5CTTPE8,10
44423,20025.0,201.0,MA5CTTPE8,10
44528,20493.0,389.0,MA5CTTPE8,10
44643,20169.0,239.0,MA5CTTPE8,10
44648,20169.0,350.0,MA5CTTPE8,10
44649,20169.0,451.0,MA5CTTPE8,10
44650,20169.0,451.0,MA5CTTPE8,10
44651,21337.0,438.0,MA5CTTPE8,10
44653,20169.0,544.0,MA5CTTPE8,10
44654,20169.0,544.0,MA5CTTPE8,10
44661,20169.0,636.0,MA5CTTPE8,10
44662,20169.0,636.0,MA5CTTPE8,10
44671,20169.0,959.0,MA5CTTPE8,10
44689,20319.0,593.0,MA5CTTPE8,10
44691,20319.0,451.0,MA5CTTPE8,10
44692,20169.0,959.0,MA5CTTPE8,10
44694,20319.0,451.0,MA5CTTPE8,10
44765,21328.0,759.0,MA5CTTPE8,10
44771,21328.0,930.0,MA5CTTPE8,10
44772,21328.0,930.0,MA5CTTPE8,10
44777,21328.0,930.0,MA5CTTPE8,10
44898,21087.0,350.0,MA5CTTPE8,10
44918,21087.0,91.0,MA5CTTPE8,10
44947,21087.0,91.0,MA5CTTPE8,10
44956,21088.0,69.0,MA5CTTPE8,10
44959,21088.0,273.0,MA5CTTPE8,10
44965,21163.0,980.0,MA5CTTPE8,10
44967,21163.0,888.0,MA5CTTPE8,10
44979,21377.0,587.0,MA5DT8Q54,10
44981,21377.0,312.0,MA5DT8Q54,10
44982,21377.0,95.0,MA5DT8Q54,10
44983,21378.0,274.0,MA5DT8Q54,10
44984,21378.0,274.0,MA5DT8Q54,10
44985,21378.0,103.0,MA5DT8Q54,10
44987,21378.0,409.0,MA5DT8Q54,10
44991,21378.0,212.0,MA5DT8Q54,10
44992,21377.0,95.0,MA5DT8Q54,10
44996,21378.0,409.0,MA5DT8Q54,10
44997,21378.0,313.0,MA5DT8Q54,10
44998,21378.0,313.0,MA5DT8Q54,10
44999,21377.0,289.0,MA5DT8Q54,10
45005,21377.0,289.0,MA5DT8Q54,10
45008,21378.0,313.0,MA5DT8Q54,10
45009,21377.0,404.0,MA5DT8Q54,10
45012,21378.0,589.0,MA5DT8Q54,10
45017,21378.0,503.0,MA5DT8Q54,10
45018,21378.0,503.0,MA5DT8Q54,10
45019,21378.0,414.0,MA5DT8Q54,10
45022,21377.0,404.0,MA5DT8Q54,10
45030,21378.0,749.0,MA5DT8Q54,10
45042,21262.0,400.0,MA5CTTPE8,10
45049,21378.0,749.0,MA5DT8Q54,10
45070,21088.0,515.0,MA5CTTPE8,10
45391,21165.0,951.0,MA5CTTPE8,10
45954,20328.0,466.0,MA5CTTPE8,10
45960,20328.0,466.0,MA5CTTPE8,10
45964,20328.0,242.0,MA5CTTPE8,10
45965,20330.0,221.0,MA5CTTPE8,10
45969,20330.0,301.0,MA5CTTPE8,10
46013,20454.0,696.0,MA5CTTPE8,10
46016,20454.0,696.0,MA5CTTPE8,10
46020,20454.0,952.0,MA5CTTPE8,10
46021,20454.0,952.0,MA5CTTPE8,10
46022,20454.0,952.0,MA5CTTPE8,10
46023,20454.0,849.0,MA5CTTPE8,10
46024,20454.0,958.0,MA5CTTPE8,10
46030,21361.0,932.0,MA5CTTPE8,10
46032,21361.0,667.0,MA5CTTPE8,10
46045,21361.0,430.0,MA5CTTPE8,10
46056,21361.0,239.0,MA5CTTPE8,10
46062,21361.0,331.0,MA5CTTPE8,10
46071,21361.0,498.0,MA5CTTPE8,10
46084,21361.0,705.0,MA5CTTPE8,10
46373,21381.0,203.0,MA5CTTPE8,10
46374,21169.0,994.0,MA5CTTPE8,10
46378,21169.0,994.0,MA5CTTPE8,10
46383,21169.0,812.0,MA5CTTPE8,10
46384,21169.0,900.0,MA5CTTPE8,10
46387,21381.0,330.0,MA5CTTPE8,10
46393,21381.0,455.0,MA5CTTPE8,10
46400,21055.0,13.0,MA5CTTPE8,10
46411,21055.0,600.0,MA5CTTPE8,10
46413,21381.0,455.0,MA5CTTPE8,10
46414,21055.0,600.0,MA5CTTPE8,10
46418,21055.0,600.0,MA5CTTPE8,10
46419,21055.0,472.0,MA5CTTPE8,10
46420,21055.0,353.0,MA5CTTPE8,10
46427,21055.0,711.0,MA5CTTPE8,10
46429,21169.0,812.0,MA5CTTPE8,10
46444,21055.0,711.0,MA5CTTPE8,10
46445,21055.0,472.0,MA5CTTPE8,10
46460,21055.0,619.0,MA5CTTPE8,10
46684,21055.0,734.0,MA5CTTPE8,10
46886,21159.0,728.0,MA5CTTPE8,10
46889,21159.0,850.0,MA5CTTPE8,10
46890,21159.0,736.0,MA5CTTPE8,10
46893,21159.0,736.0,MA5CTTPE8,10
46894,21159.0,728.0,MA5CTTPE8,10
46896,21159.0,706.0,MA5CTTPE8,10
46897,21159.0,582.0,MA5CTTPE8,10
46902,21159.0,706.0,MA5CTTPE8,10
46905,21159.0,582.0,MA5CTTPE8,10
46945,21159.0,330.0,MA5CTTPE8,10
47008,20535.0,409.0,MA5CTTPE8,10
47011,20535.0,409.0,MA5CTTPE8,10
47012,20535.0,857.0,MA5CTTPE8,10
47013,20535.0,857.0,MA5CTTPE8,10
47014,20535.0,619.0,MA5CTTPE8,10
47015,20535.0,517.0,MA5CTTPE8,10
47017,20535.0,640.0,MA5CTTPE8,10
47018,20535.0,517.0,MA5CTTPE8,10
47019,20535.0,850.0,MA5CTTPE8,10
47020,20535.0,756.0,MA5CTTPE8,10
47022,20535.0,619.0,MA5CTTPE8,10
47024,20535.0,640.0,MA5CTTPE8,10
47033,20036.0,715.0,MA5CTTPE8,10
47038,20036.0,565.0,MA5CTTPE8,10
47040,20036.0,290.0,MA5CTTPE8,10
47041,20034.0,344.0,MA5CTTPE8,10
47047,20034.0,712.0,MA5CTTPE8,10
47051,21345.0,907.0,MA5CTTPE8,10
47054,21345.0,907.0,MA5CTTPE8,10
47247,20331.0,315.0,MA5CTTPE8,10
47249,20331.0,315.0,MA5CTTPE8,10
47250,20333.0,246.0,MA5CTTPE8,10
47251,20333.0,151.0,MA5CTTPE8,10
47255,20333.0,285.0,MA5CTTPE8,10
47257,20333.0,437.0,MA5CTTPE8,10
47395,20258.0,788.0,MA5CTTPE8,10
47397,20258.0,543.0,MA5CTTPE8,10
